Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
1.779460999999999871e+01,5.897046999999999883e+01,1.560444000000000031e+01,1.119172000000000011e+01,3.578735999999999962e+01,2.008740999999999843e+01,5.983165000000000333e+01,1.493363000000000085e+01,7.214193000000000211e+01,2.990804999999999936e+01,3.851787000000000205e+01,5.980315999999999832e+01,4.487584000000000017e+00,8.604312000000000182e+00,8.964516999999999314e+01,8.589225999999999317e+01,8.776483000000000345e+01,8.816853999999999303e+00,9.875162000000000262e+01,6.327246999999999844e+01,3.811511999999999745e+01,2.059279000000000082e+01,9.228179000000000798e+00,3.416294000000000164e+00
1.776003000000000043e+01,5.884501000000000204e+01,1.551232000000000077e+01,1.118530999999999942e+01,3.568008999999999986e+01,2.014678999999999931e+01,5.994579999999999842e+01,1.514162999999999926e+01,7.234998000000000218e+01,3.040327999999999875e+01,3.869789999999999708e+01,5.999096999999999724e+01,4.504451999999999678e+00,8.651116000000000028e+00,8.974318999999999846e+01,8.599303000000000452e+01,8.784100999999999715e+01,8.795488999999999891e+00,9.874305999999999983e+01,6.323138000000000147e+01,3.805651999999999902e+01,2.056910999999999845e+01,9.221835000000000448e+00,3.415521000000000029e+00
1.771924999999999883e+01,5.869521000000000299e+01,1.541062999999999938e+01,1.118046999999999969e+01,3.558071000000000339e+01,2.020483000000000118e+01,6.008906000000000347e+01,1.539808000000000021e+01,7.252438999999999680e+01,3.093386999999999887e+01,3.887422999999999718e+01,6.019201999999999941e+01,4.521190999999999960e+00,8.705823000000000533e+00,8.990964999999999918e+01,8.601507999999999754e+01,8.790444999999999709e+01,8.771943999999999519e+00,9.874643000000000370e+01,6.313933999999999713e+01,3.800290999999999997e+01,2.052562999999999960e+01,9.207765999999999451e+00,3.415789000000000186e+00
1.767486999999999853e+01,5.855223999999999762e+01,1.529415000000000013e+01,1.116310999999999964e+01,3.546658000000000044e+01,2.024625999999999948e+01,6.023418999999999812e+01,1.564593999999999951e+01,7.271011000000000024e+01,3.149089999999999989e+01,3.906799999999999784e+01,6.037926999999999822e+01,4.538604999999999556e+00,8.762968000000000757e+00,9.003158999999999423e+01,8.607452000000000680e+01,8.794392000000000564e+01,8.748844000000000065e+00,9.870067000000000235e+01,6.306139999999999901e+01,3.792530000000000001e+01,2.047768999999999906e+01,9.191478999999999289e+00,3.414285000000000014e+00
1.764862000000000108e+01,5.843048999999999893e+01,1.518706000000000067e+01,1.116911999999999949e+01,3.537283999999999651e+01,2.031614000000000075e+01,6.041384000000000043e+01,1.590230999999999995e+01,7.288405000000000200e+01,3.206213999999999942e+01,3.920756000000000085e+01,6.060217999999999705e+01,4.555012999999999757e+00,8.812780000000000058e+00,9.018066000000000315e+01,8.620628000000000668e+01,8.801024999999999920e+01,8.726297000000000637e+00,9.872902000000000555e+01,6.300191999999999837e+01,3.788533000000000328e+01,2.044939000000000107e+01,9.180013000000000645e+00,3.414318000000000186e+00
1.762437999999999860e+01,5.832287999999999784e+01,1.506570999999999927e+01,1.116308000000000078e+01,3.529930999999999841e+01,2.035293000000000063e+01,6.057124000000000308e+01,1.613645999999999958e+01,7.303508999999999673e+01,3.256725000000000136e+01,3.937310000000000088e+01,6.079261999999999944e+01,4.570611000000000423e+00,8.860659000000000063e+00,9.031300000000000239e+01,8.627185000000000059e+01,8.805825000000000102e+01,8.709018999999999622e+00,9.875874000000000308e+01,6.298722999999999672e+01,3.785542000000000229e+01,2.042971000000000004e+01,9.176892999999999745e+00,3.412363000000000035e+00
1.760959000000000074e+01,5.824455999999999989e+01,1.496250999999999998e+01,1.115667000000000009e+01,3.522939000000000220e+01,2.042205999999999833e+01,6.070707999999999771e+01,1.640866000000000113e+01,7.319334999999999525e+01,3.306510999999999711e+01,3.952219000000000193e+01,6.100977999999999923e+01,4.588155000000000427e+00,8.920223999999999265e+00,9.043860999999999706e+01,8.632079000000000235e+01,8.814212999999999454e+01,8.690960000000000463e+00,9.873552999999999713e+01,6.289625999999999806e+01,3.782153999999999883e+01,2.040449999999999875e+01,9.161303000000000196e+00,3.412218999999999891e+00
1.760632000000000019e+01,5.822901000000000238e+01,1.487595999999999918e+01,1.117736999999999981e+01,3.520053000000000054e+01,2.045364999999999966e+01,6.088448000000000349e+01,1.666327000000000069e+01,7.335356000000000165e+01,3.356812000000000040e+01,3.966752999999999929e+01,6.120190999999999804e+01,4.611608000000000374e+00,8.966179000000000343e+00,9.058156999999999925e+01,8.642564000000000135e+01,8.821805000000000518e+01,8.671215999999999369e+00,9.874812000000000012e+01,6.288468000000000302e+01,3.778779000000000110e+01,2.037620000000000076e+01,9.161545999999999523e+00,3.414464999999999861e+00
1.760788000000000153e+01,5.818737000000000137e+01,1.477309999999999945e+01,1.118922000000000061e+01,3.518202999999999747e+01,2.049897999999999954e+01,6.107179000000000002e+01,1.691986999999999952e+01,7.350178999999999974e+01,3.407459000000000060e+01,3.981797000000000253e+01,6.143202999999999747e+01,4.636663000000000423e+00,9.017630000000000479e+00,9.068737000000000137e+01,8.648676000000000386e+01,8.823319999999999652e+01,8.650394000000000361e+00,9.881109999999999616e+01,6.286659999999999826e+01,3.776221999999999923e+01,2.035228000000000037e+01,9.148421000000000802e+00,3.412996999999999836e+00
1.760567999999999955e+01,5.815995000000000203e+01,1.466446999999999967e+01,1.120087000000000010e+01,3.514849000000000245e+01,2.052721000000000018e+01,6.122755000000000081e+01,1.719318000000000168e+01,7.363387000000000171e+01,3.457751999999999981e+01,3.993851999999999691e+01,6.162004999999999910e+01,4.658801000000000414e+00,9.074353000000000335e+00,9.079846000000000572e+01,8.653049000000000035e+01,8.826563000000000159e+01,8.634059999999999846e+00,9.878820000000000334e+01,6.282041999999999859e+01,3.771880000000000166e+01,2.032396999999999920e+01,9.135483000000000686e+00,3.411198000000000174e+00
1.761724999999999852e+01,5.815693000000000268e+01,1.455316999999999972e+01,1.122353999999999985e+01,3.512993000000000166e+01,2.056661000000000072e+01,6.141716000000000264e+01,1.748066999999999993e+01,7.378248000000000673e+01,3.510267999999999944e+01,4.007352000000000203e+01,6.184306999999999732e+01,4.681518999999999764e+00,9.132336999999999705e+00,9.090125000000000455e+01,8.661427000000000476e+01,8.834578999999999382e+01,8.611515999999999948e+00,9.880593000000000359e+01,6.277982000000000085e+01,3.768981999999999744e+01,2.030548999999999893e+01,9.129008000000000678e+00,3.413059000000000065e+00
1.762726999999999933e+01,5.814092000000000127e+01,1.444355000000000011e+01,1.123675000000000068e+01,3.512051000000000300e+01,2.059887000000000157e+01,6.159049999999999869e+01,1.778565000000000040e+01,7.388786000000000342e+01,3.562315000000000254e+01,4.016590000000000060e+01,6.205964000000000169e+01,4.708719999999999573e+00,9.195517999999999859e+00,9.098657000000000039e+01,8.666701000000000477e+01,8.838926999999999623e+01,8.588079000000000462e+00,9.877089999999999748e+01,6.273487999999999687e+01,3.766785999999999746e+01,2.028147999999999840e+01,9.121387000000000356e+00,3.414178000000000157e+00
1.764561000000000135e+01,5.815373999999999910e+01,1.432550999999999952e+01,1.125207999999999942e+01,3.512465999999999866e+01,2.063038999999999845e+01,6.175995999999999952e+01,1.808502999999999972e+01,7.397038000000000579e+01,3.615619000000000227e+01,4.027279999999999660e+01,6.225836999999999932e+01,4.733160999999999952e+00,9.260018000000000526e+00,9.106141999999999825e+01,8.672840999999999667e+01,8.842427000000000703e+01,8.568711000000000411e+00,9.875839000000000567e+01,6.269241999999999848e+01,3.761986999999999881e+01,2.025249000000000166e+01,9.115384999999999849e+00,3.413162999999999947e+00
1.767042000000000002e+01,5.820087000000000188e+01,1.423187000000000069e+01,1.129493000000000080e+01,3.515756999999999977e+01,2.065017999999999887e+01,6.198201000000000249e+01,1.841449000000000069e+01,7.410258000000000322e+01,3.669610000000000127e+01,4.041425999999999874e+01,6.249087000000000103e+01,4.763740999999999559e+00,9.310527000000000442e+00,9.117817999999999756e+01,8.683024000000000342e+01,8.846513000000000204e+01,8.551339000000000468e+00,9.877321000000000595e+01,6.271506999999999721e+01,3.760801000000000016e+01,2.024900999999999840e+01,9.113094000000000250e+00,3.417292000000000218e+00
1.770086999999999833e+01,5.824099999999999966e+01,1.412589999999999968e+01,1.130845000000000056e+01,3.516745999999999839e+01,2.065463000000000093e+01,6.214542000000000144e+01,1.874105000000000132e+01,7.420165000000000077e+01,3.720635000000000048e+01,4.048955999999999733e+01,6.271701999999999799e+01,4.799580999999999875e+00,9.360003000000000739e+00,9.129670000000000130e+01,8.685460000000000491e+01,8.851285000000000025e+01,8.535432999999999382e+00,9.880154000000000281e+01,6.266174000000000177e+01,3.759328000000000003e+01,2.022876000000000118e+01,9.102159000000000333e+00,3.417784999999999851e+00
1.773684000000000083e+01,5.830057999999999652e+01,1.401215000000000011e+01,1.133866000000000085e+01,3.522019000000000233e+01,2.067884000000000100e+01,6.232381000000000171e+01,1.907154999999999845e+01,7.428461000000000070e+01,3.774253000000000213e+01,4.058845999999999776e+01,6.292967999999999762e+01,4.821557999999999566e+00,9.404963999999999658e+00,9.138773000000000479e+01,8.690134000000000469e+01,8.860125999999999635e+01,8.519171000000000049e+00,9.880329000000000406e+01,6.271938000000000102e+01,3.755977000000000032e+01,2.021443000000000012e+01,9.095929999999999183e+00,3.418387000000000064e+00
1.777721999999999980e+01,5.836780999999999864e+01,1.392786000000000080e+01,1.135932999999999993e+01,3.528719000000000250e+01,2.069835000000000136e+01,6.249065000000000225e+01,1.941503000000000156e+01,7.433217000000000496e+01,3.826626000000000261e+01,4.066159999999999997e+01,6.314851999999999776e+01,4.853133999999999837e+00,9.469537000000000759e+00,9.145028999999999542e+01,8.698729000000000156e+01,8.863693000000000666e+01,8.510154999999999248e+00,9.875902999999999565e+01,6.268502000000000152e+01,3.756168000000000262e+01,2.021211999999999875e+01,9.092480999999999369e+00,3.421847999999999779e+00
1.782255999999999929e+01,5.847596000000000060e+01,1.386322000000000010e+01,1.139282000000000039e+01,3.537203000000000230e+01,2.071061999999999870e+01,6.267555000000000121e+01,1.976445000000000007e+01,7.439006000000000540e+01,3.880192000000000263e+01,4.075372000000000128e+01,6.343471999999999866e+01,4.885227000000000430e+00,9.523072000000000870e+00,9.154385000000000616e+01,8.704827000000000226e+01,8.873753000000000668e+01,8.504600999999999189e+00,9.879128000000000043e+01,6.268793000000000148e+01,3.755666000000000082e+01,2.020626000000000033e+01,9.094257999999999953e+00,3.425015000000000143e+00
1.787269999999999825e+01,5.856284999999999741e+01,1.379372000000000043e+01,1.143180000000000085e+01,3.545927999999999969e+01,2.072165000000000035e+01,6.285166000000000253e+01,2.012078999999999951e+01,7.442589999999999861e+01,3.932905000000000229e+01,4.080951999999999913e+01,6.366141999999999967e+01,4.919438999999999673e+00,9.566288999999999376e+00,9.163898000000000366e+01,8.712988000000000000e+01,8.881587000000000387e+01,8.494241000000000597e+00,9.877428000000000452e+01,6.269659000000000049e+01,3.753723000000000098e+01,2.020046999999999926e+01,9.090951000000000448e+00,3.428970000000000073e+00
1.792524999999999835e+01,5.865789000000000186e+01,1.371954000000000029e+01,1.146332999999999913e+01,3.553002000000000038e+01,2.075484000000000151e+01,6.300885999999999854e+01,2.048635000000000161e+01,7.443731999999999971e+01,3.984917999999999694e+01,4.082224000000000075e+01,6.388712000000000302e+01,4.949113999999999791e+00,9.611997999999999820e+00,9.170172999999999774e+01,8.719052999999999543e+01,8.888344999999999629e+01,8.489853999999999346e+00,9.874742999999999427e+01,6.266758000000000095e+01,3.751529000000000025e+01,2.019706000000000046e+01,9.092437999999999576e+00,3.433631999999999795e+00
1.798752999999999957e+01,5.879370000000000118e+01,1.367631000000000085e+01,1.150226999999999933e+01,3.563009000000000270e+01,2.072138999999999953e+01,6.316738999999999749e+01,2.086827999999999861e+01,7.447827999999999804e+01,4.037617000000000189e+01,4.090764999999999674e+01,6.410599999999999454e+01,4.991787000000000418e+00,9.658870000000000289e+00,9.179628999999999905e+01,8.724706000000000472e+01,8.895850000000000080e+01,8.493069999999999453e+00,9.875419999999999732e+01,6.269442999999999699e+01,3.751706999999999681e+01,2.019601000000000113e+01,9.092653999999999570e+00,3.438048999999999911e+00
1.804563999999999879e+01,5.889739000000000146e+01,1.362617999999999974e+01,1.152726999999999968e+01,3.571011000000000024e+01,2.070413999999999888e+01,6.329493000000000080e+01,2.125277000000000172e+01,7.445015999999999678e+01,4.089558000000000249e+01,4.089923999999999893e+01,6.419490000000000407e+01,5.030658999999999992e+00,9.702669000000000210e+00,9.182599999999999341e+01,8.724699999999999989e+01,8.893733000000000288e+01,8.489416999999999547e+00,9.872372000000000014e+01,6.269089000000000311e+01,3.747778000000000276e+01,2.018047999999999931e+01,9.083560999999999552e+00,3.435925000000000118e+00
1.810670999999999964e+01,5.902944999999999709e+01,1.360233999999999988e+01,1.157154000000000060e+01,3.579258999999999702e+01,2.064910000000000068e+01,6.345342999999999734e+01,2.166253000000000029e+01,7.446101000000000170e+01,4.145168000000000319e+01,4.090476999999999919e+01,6.427196999999999605e+01,5.075794000000000139e+00,9.731052999999999287e+00,9.193158999999999992e+01,8.732976999999999634e+01,8.896441000000000088e+01,8.502947999999999951e+00,9.874783999999999651e+01,6.267875000000000085e+01,3.747532999999999959e+01,2.016370999999999825e+01,9.076195999999999486e+00,3.436061000000000032e+00
1.817642000000000024e+01,5.918092000000000041e+01,1.358566000000000074e+01,1.160613999999999990e+01,3.588947000000000287e+01,2.061169999999999902e+01,6.359783999999999793e+01,2.207730000000000103e+01,7.447878000000000043e+01,4.200399000000000171e+01,4.085074999999999790e+01,6.440645000000000664e+01,5.124001999999999946e+00,9.766215000000000757e+00,9.200887000000000171e+01,8.738125999999999749e+01,8.902284000000000219e+01,8.541271000000000058e+00,9.865800000000000125e+01,6.272102999999999895e+01,3.748416999999999888e+01,2.014953999999999823e+01,9.070095999999999492e+00,3.438048000000000215e+00
1.823816000000000059e+01,5.929274000000000200e+01,1.357811000000000057e+01,1.164329000000000036e+01,3.596723000000000070e+01,2.055861000000000161e+01,6.370736000000000132e+01,2.249951000000000079e+01,7.440878999999999621e+01,4.255631999999999948e+01,4.082404999999999973e+01,6.443725999999999487e+01,5.164742000000000388e+00,9.794990999999999559e+00,9.205392000000000507e+01,8.733151999999999759e+01,8.898593999999999937e+01,8.557218000000000657e+00,9.870322000000000173e+01,6.274389999999999645e+01,3.745194999999999652e+01,2.013832000000000022e+01,9.051567000000000363e+00,3.437409000000000159e+00
1.832041999999999859e+01,5.946206000000000103e+01,1.360308000000000028e+01,1.167732999999999954e+01,3.607028999999999996e+01,2.050679999999999836e+01,6.386948999999999899e+01,2.294713000000000136e+01,7.440573000000000548e+01,4.314007000000000147e+01,4.076178000000000168e+01,6.449721999999999866e+01,5.222349000000000352e+00,9.822449999999999903e+00,9.216808000000000334e+01,8.743340000000000600e+01,8.904649000000000569e+01,8.581604000000000454e+00,9.878349000000000046e+01,6.275395000000000323e+01,3.745893999999999835e+01,2.014063000000000159e+01,9.046008999999999745e+00,3.437873000000000179e+00
1.840492000000000061e+01,5.962030000000000030e+01,1.362824999999999953e+01,1.171911000000000058e+01,3.617721000000000231e+01,2.043461999999999890e+01,6.401153999999999655e+01,2.339986000000000033e+01,7.440877999999999304e+01,4.373219000000000278e+01,4.071092999999999762e+01,6.454980000000000473e+01,5.276248999999999967e+00,9.851677000000000461e+00,9.227697000000000571e+01,8.749116999999999678e+01,8.910348999999999364e+01,8.614584999999999937e+00,9.881390000000000384e+01,6.281083000000000283e+01,3.746072999999999809e+01,2.013139999999999930e+01,9.044150000000000134e+00,3.440551999999999833e+00
1.846949000000000041e+01,5.973028000000000048e+01,1.365978999999999921e+01,1.175107000000000035e+01,3.624457999999999913e+01,2.036084999999999923e+01,6.409166000000000452e+01,2.382620000000000005e+01,7.431776999999999589e+01,4.428511999999999915e+01,4.063886000000000109e+01,6.450100000000000477e+01,5.334322000000000230e+00,9.869920000000000471e+00,9.232005999999999801e+01,8.743482000000000198e+01,8.905267999999999518e+01,8.649981000000000364e+00,9.877442999999999529e+01,6.279299000000000319e+01,3.742690000000000339e+01,2.010561999999999827e+01,9.031449000000000282e+00,3.439312000000000147e+00
1.854502000000000095e+01,5.988532000000000011e+01,1.370096999999999987e+01,1.178447000000000067e+01,3.634073000000000064e+01,2.031907999999999959e+01,6.418153999999999826e+01,2.427929999999999922e+01,7.423485999999999763e+01,4.485038000000000125e+01,4.053833999999999804e+01,6.447615000000000407e+01,5.389447999999999794e+00,9.885776999999999148e+00,9.239122999999999308e+01,8.747535000000000593e+01,8.905066999999999666e+01,8.686329999999999885e+00,9.874850999999999601e+01,6.277908999999999651e+01,3.741935000000000144e+01,2.008960000000000079e+01,9.028724999999999667e+00,3.441752999999999840e+00
1.862752000000000052e+01,6.006078000000000117e+01,1.376520000000000010e+01,1.182803999999999967e+01,3.645271000000000328e+01,2.023583999999999961e+01,6.427061000000000490e+01,2.473863000000000056e+01,7.419159000000000503e+01,4.544006999999999863e+01,4.050084999999999980e+01,6.450279000000000451e+01,5.441436000000000384e+00,9.903962999999999184e+00,9.248967000000000382e+01,8.758570000000000277e+01,8.914418000000000575e+01,8.710947000000000884e+00,9.879649999999999466e+01,6.282639999999999958e+01,3.741734000000000293e+01,2.010272000000000148e+01,9.028840999999999894e+00,3.446997000000000089e+00
1.870327999999999946e+01,6.020604000000000156e+01,1.383323999999999998e+01,1.187236000000000047e+01,3.658812000000000353e+01,2.019729999999999848e+01,6.434985000000000355e+01,2.519232999999999834e+01,7.410814000000000590e+01,4.602241999999999678e+01,4.042614999999999981e+01,6.451124000000000080e+01,5.498592000000000368e+00,9.896314000000000277e+00,9.255205999999999733e+01,8.757219999999999516e+01,8.919817000000000462e+01,8.761466999999999672e+00,9.880843000000000131e+01,6.286948000000000292e+01,3.738776000000000010e+01,2.010144000000000020e+01,9.030844999999999345e+00,3.448450999999999933e+00
1.878573000000000093e+01,6.036166000000000054e+01,1.391404999999999959e+01,1.189894999999999925e+01,3.671152000000000015e+01,2.013408000000000087e+01,6.442153999999999314e+01,2.567826000000000164e+01,7.404922000000000537e+01,4.663412000000000290e+01,4.036384000000000327e+01,6.453297000000000594e+01,5.555992999999999959e+00,9.909283000000000285e+00,9.260209999999999297e+01,8.761203999999999326e+01,8.926408000000000698e+01,8.815887999999999280e+00,9.882757999999999754e+01,6.291241000000000128e+01,3.739038999999999646e+01,2.008502999999999972e+01,9.027995999999999910e+00,3.456106999999999818e+00
1.887048000000000059e+01,6.054782999999999760e+01,1.401619999999999955e+01,1.193765999999999927e+01,3.684181999999999846e+01,2.010157999999999845e+01,6.450114999999999554e+01,2.616095999999999933e+01,7.399685999999999808e+01,4.726568999999999932e+01,4.033740999999999843e+01,6.454710000000000036e+01,5.619330999999999854e+00,9.904916000000000054e+00,9.270287000000000432e+01,8.765752000000000521e+01,8.936025999999999669e+01,8.865339999999999776e+00,9.883661999999999637e+01,6.295199000000000211e+01,3.741020999999999930e+01,2.008888999999999925e+01,9.028147999999999840e+00,3.458626000000000200e+00
1.896356000000000108e+01,6.072540999999999656e+01,1.411189000000000071e+01,1.196814000000000000e+01,3.696844000000000108e+01,2.007860000000000156e+01,6.457824999999999704e+01,2.666320999999999941e+01,7.395740999999999588e+01,4.789911000000000030e+01,4.030208999999999975e+01,6.455047999999999320e+01,5.689912999999999776e+00,9.900147000000000475e+00,9.280383999999999389e+01,8.773273000000000366e+01,8.948105999999999938e+01,8.914751000000000758e+00,9.886987000000000592e+01,6.300379000000000218e+01,3.742423999999999751e+01,2.009187999999999974e+01,9.024020999999999404e+00,3.463754000000000222e+00
1.905112000000000094e+01,6.091924000000000206e+01,1.422054999999999936e+01,1.200652000000000008e+01,3.711227000000000231e+01,2.004711999999999961e+01,6.463329000000000235e+01,2.714806000000000097e+01,7.391240999999999417e+01,4.851774999999999949e+01,4.026415000000000077e+01,6.456701999999999941e+01,5.750945999999999891e+00,9.908474000000000004e+00,9.286833000000000027e+01,8.779252999999999929e+01,8.958087000000000444e+01,8.965650000000000119e+00,9.888651000000000124e+01,6.304860999999999649e+01,3.743041000000000196e+01,2.009290999999999983e+01,9.026958000000000482e+00,3.467168000000000028e+00
1.913455000000000084e+01,6.108653000000000333e+01,1.434113999999999933e+01,1.204978000000000016e+01,3.725504999999999711e+01,2.001634999999999920e+01,6.467024000000000683e+01,2.763638999999999868e+01,7.386934999999999718e+01,4.913443000000000183e+01,4.021423000000000059e+01,6.455844000000000449e+01,5.816011999999999738e+00,9.907491999999999521e+00,9.291433000000000675e+01,8.777859999999999729e+01,8.962275999999999954e+01,9.019980000000000331e+00,9.888437999999999306e+01,6.308456000000000330e+01,3.740292000000000172e+01,2.007946000000000097e+01,9.024487999999999843e+00,3.469125000000000014e+00
1.921876999999999924e+01,6.128773000000000337e+01,1.446836000000000055e+01,1.209031000000000056e+01,3.738842999999999961e+01,1.999315999999999960e+01,6.474159000000000219e+01,2.812154999999999916e+01,7.383030999999999722e+01,4.976366000000000156e+01,4.018547000000000224e+01,6.453645000000000209e+01,5.886649000000000242e+00,9.911403999999999215e+00,9.296031000000000688e+01,8.776332999999999629e+01,8.968281000000000347e+01,9.077030999999999850e+00,9.891788999999999987e+01,6.306924000000000063e+01,3.738483000000000089e+01,2.006574000000000169e+01,9.019446000000000296e+00,3.473879999999999857e+00
1.929544999999999888e+01,6.145517000000000252e+01,1.460073000000000043e+01,1.211951999999999963e+01,3.752242999999999995e+01,1.995681000000000083e+01,6.478019999999999357e+01,2.861996999999999858e+01,7.380172000000000310e+01,5.036851999999999663e+01,4.012897999999999854e+01,6.451339000000000112e+01,5.957160000000000011e+00,9.899136999999999631e+00,9.295986999999999512e+01,8.779344000000000392e+01,8.972934999999999661e+01,9.128448000000000562e+00,9.882983000000000118e+01,6.308717999999999648e+01,3.736928999999999945e+01,2.004894000000000176e+01,9.010744000000000753e+00,3.476243999999999890e+00
1.939099999999999824e+01,6.163656999999999897e+01,1.476426000000000016e+01,1.218233000000000033e+01,3.768988000000000227e+01,1.996931000000000012e+01,6.484905000000000541e+01,2.910576000000000008e+01,7.383084999999999809e+01,5.101628999999999792e+01,4.019178999999999746e+01,6.449795000000000300e+01,6.033546000000000298e+00,9.911806000000000338e+00,9.302092000000000382e+01,8.784035000000000082e+01,8.979649999999999466e+01,9.194373000000000573e+00,9.880816000000000088e+01,6.307681000000000182e+01,3.735311000000000092e+01,2.005170999999999992e+01,9.007773999999999504e+00,3.480656000000000194e+00
1.948411000000000115e+01,6.184112999999999971e+01,1.493282999999999916e+01,1.222465000000000046e+01,3.785611000000000104e+01,1.995374999999999943e+01,6.488187000000000637e+01,2.960283000000000087e+01,7.380384999999999707e+01,5.165447000000000344e+01,4.016734999999999900e+01,6.450758999999999332e+01,6.105323000000000278e+00,9.920256999999999437e+00,9.305313999999999908e+01,8.782988000000000284e+01,8.985863000000000511e+01,9.252150999999999570e+00,9.881756000000000029e+01,6.311298000000000030e+01,3.732806000000000068e+01,2.003481000000000023e+01,9.007498000000000005e+00,3.484754999999999825e+00
1.959047999999999945e+01,6.210719000000000278e+01,1.511168999999999940e+01,1.227044000000000068e+01,3.804267999999999716e+01,1.997525999999999868e+01,6.498917000000000144e+01,3.011989000000000161e+01,7.385518000000000427e+01,5.233127999999999957e+01,4.023478999999999672e+01,6.452886999999999773e+01,6.194691999999999865e+00,9.946892000000000067e+00,9.312035000000000196e+01,8.788209999999999411e+01,8.996123000000000047e+01,9.327645999999999660e+00,9.880343999999999482e+01,6.310392999999999830e+01,3.733675000000000210e+01,2.003592000000000084e+01,9.010217000000000809e+00,3.488445000000000018e+00
1.970590999999999937e+01,6.232874000000000336e+01,1.530762000000000000e+01,1.232695000000000007e+01,3.823404000000000025e+01,1.997897999999999996e+01,6.508678999999999348e+01,3.062474999999999881e+01,7.389999000000000251e+01,5.299195000000000277e+01,4.027734999999999843e+01,6.455489000000000033e+01,6.284580000000000055e+00,9.953576999999999231e+00,9.315413999999999817e+01,8.795145999999999731e+01,9.006006999999999607e+01,9.415886999999999674e+00,9.879609999999999559e+01,6.317407999999999646e+01,3.731092000000000297e+01,2.002706999999999837e+01,9.004047999999999163e+00,3.491870000000000029e+00
1.981848000000000098e+01,6.260605000000000331e+01,1.551524999999999999e+01,1.238654999999999973e+01,3.844850999999999885e+01,2.003472000000000008e+01,6.520807000000000642e+01,3.113832000000000022e+01,7.399522000000000332e+01,5.366604999999999848e+01,4.037514000000000181e+01,6.458481999999999346e+01,6.372487999999999708e+00,9.969074000000000879e+00,9.323664999999999736e+01,8.796388000000000318e+01,9.014882000000000062e+01,9.494377999999999318e+00,9.881511000000000422e+01,6.315820999999999685e+01,3.732227000000000317e+01,2.001871999999999829e+01,9.007683999999999358e+00,3.496166999999999803e+00
1.992626999999999882e+01,6.284738999999999720e+01,1.573873000000000033e+01,1.244683000000000028e+01,3.863727999999999696e+01,2.007160000000000011e+01,6.530154000000000281e+01,3.162042999999999893e+01,7.404173000000000116e+01,5.429270000000000351e+01,4.045987000000000222e+01,6.461267999999999745e+01,6.470513000000000403e+00,9.991787999999999670e+00,9.323659999999999570e+01,8.793128000000000100e+01,9.016446999999999434e+01,9.564496999999999360e+00,9.875696999999999548e+01,6.314515000000000100e+01,3.728613000000000000e+01,1.999894000000000105e+01,8.995858000000000132e+00,3.498749999999999805e+00
2.004901999999999873e+01,6.308559000000000339e+01,1.597906000000000049e+01,1.251031000000000049e+01,3.886558999999999742e+01,2.010379999999999967e+01,6.543735999999999819e+01,3.211894999999999811e+01,7.412457000000000562e+01,5.493919999999999959e+01,4.056933000000000078e+01,6.466208000000000311e+01,6.575931999999999888e+00,1.001420000000000066e+01,9.322979999999999734e+01,8.790413999999999817e+01,9.023000000000000398e+01,9.656306000000000722e+00,9.872984999999999900e+01,6.313624999999999687e+01,3.726729999999999876e+01,1.997537000000000162e+01,8.990156000000000702e+00,3.501743999999999968e+00
2.018705999999999889e+01,6.340592000000000183e+01,1.624829000000000079e+01,1.258730000000000082e+01,3.912429999999999808e+01,2.019647000000000148e+01,6.561163000000000523e+01,3.262886000000000308e+01,7.426162999999999670e+01,5.564361000000000246e+01,4.070568000000000097e+01,6.478037000000000489e+01,6.688996000000000386e+00,1.005443999999999960e+01,9.328410999999999831e+01,8.791798000000000002e+01,9.033532999999999902e+01,9.769023999999999930e+00,9.871842999999999790e+01,6.312843999999999767e+01,3.725838000000000250e+01,1.996602000000000032e+01,8.992587000000000330e+00,3.506752000000000091e+00
2.032618000000000080e+01,6.374797000000000224e+01,1.654616000000000042e+01,1.268369000000000035e+01,3.940232999999999919e+01,2.027571000000000012e+01,6.579497999999999536e+01,3.315100999999999942e+01,7.441371999999999787e+01,5.634638999999999953e+01,4.084134000000000242e+01,6.488415999999999428e+01,6.811632999999999605e+00,1.011290999999999940e+01,9.335665000000000191e+01,8.801145999999999958e+01,9.043404999999999916e+01,9.878166000000000224e+00,9.874644999999999584e+01,6.317636000000000251e+01,3.723033999999999821e+01,1.996937000000000140e+01,8.991554999999999964e+00,3.513507000000000158e+00
2.046942999999999913e+01,6.405611000000000388e+01,1.686123999999999867e+01,1.276085999999999920e+01,3.968486000000000047e+01,2.035772000000000048e+01,6.593594000000000221e+01,3.361836999999999875e+01,7.456074999999999875e+01,5.698944999999999794e+01,4.096459999999999724e+01,6.497204999999999586e+01,6.949968000000000146e+00,1.013090000000000046e+01,9.334861999999999682e+01,8.797697999999999752e+01,9.052241999999999678e+01,9.989062000000000552e+00,9.871792000000000655e+01,6.315536999999999779e+01,3.719906999999999897e+01,1.994419999999999860e+01,8.984365000000000379e+00,3.515927000000000024e+00
